,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,age,address,postcode,state,country,property_valuation
11967,19710,93,45,2017-11-17,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,0101-11-05 00:00:00,Trace,Woodhead,Male,64,1975-09-23,Senior Financial Analyst,Financial Services,Mass Customer,N,No,8.0,44,2028 Lakewood Place,2480,NSW,Australia,3
11968,7349,56,1532,2017-07-31,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,0113-05-20 00:00:00,Marty,Wiggall,Female,27,1972-10-26,VP Accounting,Financial Services,Mass Customer,N,Yes,10.0,47,305 Vera Lane,2165,NSW,Australia,8
11969,10721,8,1532,2017-06-28,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,0092-11-07 00:00:00,Marty,Wiggall,Female,27,1972-10-26,VP Accounting,Financial Services,Mass Customer,N,Yes,10.0,47,305 Vera Lane,2165,NSW,Australia,8
11970,10886,55,1532,2017-05-16,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,0094-06-24 00:00:00,Marty,Wiggall,Female,27,1972-10-26,VP Accounting,Financial Services,Mass Customer,N,Yes,10.0,47,305 Vera Lane,2165,NSW,Australia,8
11971,17293,72,1532,2017-12-07,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,0107-05-24 00:00:00,Marty,Wiggall,Female,27,1972-10-26,VP Accounting,Financial Services,Mass Customer,N,Yes,10.0,47,305 Vera Lane,2165,NSW,Australia,8
11972,19242,12,1532,2017-10-13,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,0114-03-14 00:00:00,Marty,Wiggall,Female,27,1972-10-26,VP Accounting,Financial Services,Mass Customer,N,Yes,10.0,47,305 Vera Lane,2165,NSW,Australia,8
11973,19693,80,1532,2017-12-27,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,0105-12-20 00:00:00,Marty,Wiggall,Female,27,1972-10-26,VP Accounting,Financial Services,Mass Customer,N,Yes,10.0,47,305 Vera Lane,2165,NSW,Australia,8
11974,7357,3,3046,2017-03-30,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,0113-09-17 00:00:00,Shela,Ridgers,Female,53,1964-06-07,Programmer Analyst III,Manufacturing,Affluent Customer,N,No,18.0,56,5444 Corry Pass,2761,NSW,Australia,8
11975,8394,39,3046,2017-05-16,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,0111-06-09 00:00:00,Shela,Ridgers,Female,53,1964-06-07,Programmer Analyst III,Manufacturing,Affluent Customer,N,No,18.0,56,5444 Corry Pass,2761,NSW,Australia,8
11976,9998,50,3046,2017-03-03,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,0104-02-18 00:00:00,Shela,Ridgers,Female,53,1964-06-07,Programmer Analyst III,Manufacturing,Affluent Customer,N,No,18.0,56,5444 Corry Pass,2761,NSW,Australia,8
11977,10975,20,3046,2017-03-05,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,0111-05-07 00:00:00,Shela,Ridgers,Female,53,1964-06-07,Programmer Analyst III,Manufacturing,Affluent Customer,N,No,18.0,56,5444 Corry Pass,2761,NSW,Australia,8
11978,7371,38,2013,2017-04-28,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,0111-06-09 00:00:00,Marge,Girault,Female,99,1995-08-10,Registered Nurse,Health,Affluent Customer,N,Yes,19.0,24,06069 Hayes Road,2099,NSW,Australia,8
11979,10297,43,2013,2017-11-15,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,0094-04-13 00:00:00,Marge,Girault,Female,99,1995-08-10,Registered Nurse,Health,Affluent Customer,N,Yes,19.0,24,06069 Hayes Road,2099,NSW,Australia,8
11980,13555,12,2013,2017-07-18,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,0095-09-10 00:00:00,Marge,Girault,Female,99,1995-08-10,Registered Nurse,Health,Affluent Customer,N,Yes,19.0,24,06069 Hayes Road,2099,NSW,Australia,8
11981,14289,9,2013,2017-12-15,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,0092-11-07 00:00:00,Marge,Girault,Female,99,1995-08-10,Registered Nurse,Health,Affluent Customer,N,Yes,19.0,24,06069 Hayes Road,2099,NSW,Australia,8
11982,14615,27,2013,2017-06-29,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,0100-06-24 00:00:00,Marge,Girault,Female,99,1995-08-10,Registered Nurse,Health,Affluent Customer,N,Yes,19.0,24,06069 Hayes Road,2099,NSW,Australia,8
11983,14933,37,2013,2017-11-13,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,0100-07-21 00:00:00,Marge,Girault,Female,99,1995-08-10,Registered Nurse,Health,Affluent Customer,N,Yes,19.0,24,06069 Hayes Road,2099,NSW,Australia,8
11984,16823,61,2013,2017-03-19,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,0116-05-22 00:00:00,Marge,Girault,Female,99,1995-08-10,Registered Nurse,Health,Affluent Customer,N,Yes,19.0,24,06069 Hayes Road,2099,NSW,Australia,8
11985,19349,30,2013,2017-04-17,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,0107-11-12 00:00:00,Marge,Girault,Female,99,1995-08-10,Registered Nurse,Health,Affluent Customer,N,Yes,19.0,24,06069 Hayes Road,2099,NSW,Australia,8
11986,19958,56,2013,2017-06-04,1.0,Cancelled,OHM Cycles,Standard,medium,medium,183.86,137.9,0094-07-21 00:00:00,Marge,Girault,Female,99,1995-08-10,Registered Nurse,Health,Affluent Customer,N,Yes,19.0,24,06069 Hayes Road,2099,NSW,Australia,8
11987,7372,88,2042,2017-12-19,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,0099-12-17 00:00:00,Bendix,Cooke,Male,65,1968-08-14,Registered Nurse,Health,Mass Customer,N,No,17.0,51,95 Butterfield Circle,3352,VIC,Australia,4
11988,13274,4,2042,2017-09-17,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,0106-08-11 00:00:00,Bendix,Cooke,Male,65,1968-08-14,Registered Nurse,Health,Mass Customer,N,No,17.0,51,95 Butterfield Circle,3352,VIC,Australia,4
11989,17301,71,2042,2017-09-12,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,0096-10-24 00:00:00,Bendix,Cooke,Male,65,1968-08-14,Registered Nurse,Health,Mass Customer,N,No,17.0,51,95 Butterfield Circle,3352,VIC,Australia,4
11990,7381,35,1802,2017-12-06,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,0095-07-13 00:00:00,Lizzie,Duke,Female,3,1973-04-11,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,7.0,47,66238 Old Gate Circle,4157,QLD,Australia,9
11991,11305,47,1802,2017-07-28,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,0107-10-03 00:00:00,Lizzie,Duke,Female,3,1973-04-11,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,7.0,47,66238 Old Gate Circle,4157,QLD,Australia,9
11992,12406,41,1802,2017-06-23,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,0098-05-11 00:00:00,Lizzie,Duke,Female,3,1973-04-11,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,7.0,47,66238 Old Gate Circle,4157,QLD,Australia,9
11993,14842,38,1802,2017-01-16,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,0112-03-17 00:00:00,Lizzie,Duke,Female,3,1973-04-11,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,7.0,47,66238 Old Gate Circle,4157,QLD,Australia,9
11994,16057,17,1802,2017-04-16,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,0097-11-10 00:00:00,Lizzie,Duke,Female,3,1973-04-11,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,7.0,47,66238 Old Gate Circle,4157,QLD,Australia,9
11995,18400,55,1802,2017-12-17,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,0104-07-22 00:00:00,Lizzie,Duke,Female,3,1973-04-11,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,7.0,47,66238 Old Gate Circle,4157,QLD,Australia,9
11996,18452,64,1802,2017-06-29,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,0113-05-20 00:00:00,Lizzie,Duke,Female,3,1973-04-11,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,7.0,47,66238 Old Gate Circle,4157,QLD,Australia,9
11997,19607,11,1802,2017-10-29,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,0108-08-05 00:00:00,Lizzie,Duke,Female,3,1973-04-11,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,7.0,47,66238 Old Gate Circle,4157,QLD,Australia,9
11998,7383,65,351,2017-12-19,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,0117-12-08 00:00:00,Dev,Hafner,Male,69,1999-05-12,Pharmacist,Health,Mass Customer,N,Yes,2.0,21,98 Sutteridge Point,3131,VIC,Australia,10
11999,14911,17,351,2017-10-20,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,0117-02-05 00:00:00,Dev,Hafner,Male,69,1999-05-12,Pharmacist,Health,Mass Customer,N,Yes,2.0,21,98 Sutteridge Point,3131,VIC,Australia,10
12000,7384,46,38,2017-11-10,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,0108-12-12 00:00:00,Cordi,Merman,Female,37,1955-10-29,Senior Cost Accountant,Financial Services,Affluent Customer,N,No,20.0,64,90 Lawn Parkway,4805,QLD,Australia,4
12001,9453,60,38,2017-08-22,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,0112-08-25 00:00:00,Cordi,Merman,Female,37,1955-10-29,Senior Cost Accountant,Financial Services,Affluent Customer,N,No,20.0,64,90 Lawn Parkway,4805,QLD,Australia,4
12002,9816,13,38,2017-08-13,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,0117-07-11 00:00:00,Cordi,Merman,Female,37,1955-10-29,Senior Cost Accountant,Financial Services,Affluent Customer,N,No,20.0,64,90 Lawn Parkway,4805,QLD,Australia,4
12003,14512,2,38,2017-01-23,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,0113-12-04 00:00:00,Cordi,Merman,Female,37,1955-10-29,Senior Cost Accountant,Financial Services,Affluent Customer,N,No,20.0,64,90 Lawn Parkway,4805,QLD,Australia,4
12004,7390,55,128,2017-04-05,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,0112-08-25 00:00:00,Isidro,Cypler,Male,73,1977-07-17,Systems Administrator III,Property,Mass Customer,N,Yes,12.0,42,10918 Merry Way,2452,NSW,Australia,5
12005,10384,86,128,2017-08-15,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,0114-06-11 00:00:00,Isidro,Cypler,Male,73,1977-07-17,Systems Administrator III,Property,Mass Customer,N,Yes,12.0,42,10918 Merry Way,2452,NSW,Australia,5
12006,10803,7,128,2017-08-01,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,0104-08-06 00:00:00,Isidro,Cypler,Male,73,1977-07-17,Systems Administrator III,Property,Mass Customer,N,Yes,12.0,42,10918 Merry Way,2452,NSW,Australia,5
12007,18729,95,128,2017-05-05,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,0095-08-11 00:00:00,Isidro,Cypler,Male,73,1977-07-17,Systems Administrator III,Property,Mass Customer,N,Yes,12.0,42,10918 Merry Way,2452,NSW,Australia,5
12008,7391,0,2129,2017-05-08,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,0098-10-05 00:00:00,Barron,Waszkiewicz,Male,26,1980-10-07,Electrical Engineer,Manufacturing,High Net Worth,N,No,3.0,39,3516 Kensington Lane,2164,NSW,Australia,9
12009,9553,85,2129,2017-08-03,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,0101-05-24 00:00:00,Barron,Waszkiewicz,Male,26,1980-10-07,Electrical Engineer,Manufacturing,High Net Worth,N,No,3.0,39,3516 Kensington Lane,2164,NSW,Australia,9
12010,7440,23,77,2017-09-20,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,0094-10-03 00:00:00,Shermie,Andrin,Male,79,1989-09-12,Automation Specialist IV,Financial Services,Mass Customer,N,No,7.0,30,2 Clyde Gallagher Lane,4170,QLD,Australia,5
12011,9422,69,77,2017-02-02,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,0093-10-03 00:00:00,Shermie,Andrin,Male,79,1989-09-12,Automation Specialist IV,Financial Services,Mass Customer,N,No,7.0,30,2 Clyde Gallagher Lane,4170,QLD,Australia,5
12012,15994,63,77,2017-05-12,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,0099-12-18 00:00:00,Shermie,Andrin,Male,79,1989-09-12,Automation Specialist IV,Financial Services,Mass Customer,N,No,7.0,30,2 Clyde Gallagher Lane,4170,QLD,Australia,5
12013,7449,0,218,2017-12-16,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,0112-05-08 00:00:00,Stefa,Dunnan,Female,37,1993-08-06,Administrative Officer,Property,High Net Worth,N,Yes,8.0,26,09040 Myrtle Parkway,2015,NSW,Australia,8
12014,9028,59,218,2017-07-02,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,0104-01-07 00:00:00,Stefa,Dunnan,Female,37,1993-08-06,Administrative Officer,Property,High Net Worth,N,Yes,8.0,26,09040 Myrtle Parkway,2015,NSW,Australia,8
12015,14520,0,218,2017-06-28,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,0104-09-10 00:00:00,Stefa,Dunnan,Female,37,1993-08-06,Administrative Officer,Property,High Net Worth,N,Yes,8.0,26,09040 Myrtle Parkway,2015,NSW,Australia,8
12016,15640,36,218,2017-01-10,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,0104-02-18 00:00:00,Stefa,Dunnan,Female,37,1993-08-06,Administrative Officer,Property,High Net Worth,N,Yes,8.0,26,09040 Myrtle Parkway,2015,NSW,Australia,8
12017,7488,98,777,2017-08-14,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,0098-02-10 00:00:00,Wolfgang,Tarrier,Male,2,1993-01-09,Paralegal,Financial Services,High Net Worth,N,No,4.0,27,6 Melody Trail,2145,NSW,Australia,9
12018,8360,29,777,2017-07-04,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,0101-11-05 00:00:00,Wolfgang,Tarrier,Male,2,1993-01-09,Paralegal,Financial Services,High Net Worth,N,No,4.0,27,6 Melody Trail,2145,NSW,Australia,9
12019,12057,0,777,2017-08-02,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,0105-08-09 00:00:00,Wolfgang,Tarrier,Male,2,1993-01-09,Paralegal,Financial Services,High Net Worth,N,No,4.0,27,6 Melody Trail,2145,NSW,Australia,9
12020,13669,12,777,2017-12-03,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,0105-07-27 00:00:00,Wolfgang,Tarrier,Male,2,1993-01-09,Paralegal,Financial Services,High Net Worth,N,No,4.0,27,6 Melody Trail,2145,NSW,Australia,9
12021,15560,86,777,2017-01-27,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,0104-03-19 00:00:00,Wolfgang,Tarrier,Male,2,1993-01-09,Paralegal,Financial Services,High Net Worth,N,No,4.0,27,6 Melody Trail,2145,NSW,Australia,9
12022,19500,0,777,2017-11-13,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,0094-06-24 00:00:00,Wolfgang,Tarrier,Male,2,1993-01-09,Paralegal,Financial Services,High Net Worth,N,No,4.0,27,6 Melody Trail,2145,NSW,Australia,9
12023,7492,0,362,2017-09-08,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,0113-04-12 00:00:00,Jamima,Pirolini,Female,47,1974-11-17,Software Engineer IV,Financial Services,High Net Worth,N,Yes,18.0,45,8728 Express Way,2340,NSW,Australia,7
12024,8627,0,362,2017-07-03,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,0106-10-24 00:00:00,Jamima,Pirolini,Female,47,1974-11-17,Software Engineer IV,Financial Services,High Net Worth,N,Yes,18.0,45,8728 Express Way,2340,NSW,Australia,7
12025,9935,0,362,2017-04-28,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,0112-08-25 00:00:00,Jamima,Pirolini,Female,47,1974-11-17,Software Engineer IV,Financial Services,High Net Worth,N,Yes,18.0,45,8728 Express Way,2340,NSW,Australia,7
12026,15577,0,362,2017-10-02,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,0098-05-11 00:00:00,Jamima,Pirolini,Female,47,1974-11-17,Software Engineer IV,Financial Services,High Net Worth,N,Yes,18.0,45,8728 Express Way,2340,NSW,Australia,7
12027,7501,62,2338,2017-05-12,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,0094-06-24 00:00:00,Clarie,Hackworth,Female,13,1986-11-28,Programmer Analyst IV,Manufacturing,Mass Customer,N,No,5.0,33,0 Butterfield Junction,2340,NSW,Australia,5
12028,9480,75,2338,2017-05-23,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,0107-05-24 00:00:00,Clarie,Hackworth,Female,13,1986-11-28,Programmer Analyst IV,Manufacturing,Mass Customer,N,No,5.0,33,0 Butterfield Junction,2340,NSW,Australia,5
12029,13091,4,2338,2017-07-30,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,0106-08-11 00:00:00,Clarie,Hackworth,Female,13,1986-11-28,Programmer Analyst IV,Manufacturing,Mass Customer,N,No,5.0,33,0 Butterfield Junction,2340,NSW,Australia,5
12030,13131,54,2338,2017-03-06,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,0110-04-14 00:00:00,Clarie,Hackworth,Female,13,1986-11-28,Programmer Analyst IV,Manufacturing,Mass Customer,N,No,5.0,33,0 Butterfield Junction,2340,NSW,Australia,5
12031,13861,96,2338,2017-12-07,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,0103-10-12 00:00:00,Clarie,Hackworth,Female,13,1986-11-28,Programmer Analyst IV,Manufacturing,Mass Customer,N,No,5.0,33,0 Butterfield Junction,2340,NSW,Australia,5
12032,16852,5,2338,2017-01-03,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,0112-08-30 00:00:00,Clarie,Hackworth,Female,13,1986-11-28,Programmer Analyst IV,Manufacturing,Mass Customer,N,No,5.0,33,0 Butterfield Junction,2340,NSW,Australia,5
12033,19525,17,2338,2017-03-22,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,0097-11-10 00:00:00,Clarie,Hackworth,Female,13,1986-11-28,Programmer Analyst IV,Manufacturing,Mass Customer,N,No,5.0,33,0 Butterfield Junction,2340,NSW,Australia,5
12034,7507,4,1715,2017-08-22,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,0108-08-05 00:00:00,Cobb,Schrinel,Male,41,1988-06-01,Web Developer III,Entertainment,Mass Customer,N,Yes,12.0,32,32 Hagan Junction,2570,NSW,Australia,9
12035,14417,91,1715,2017-08-27,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,0095-08-11 00:00:00,Cobb,Schrinel,Male,41,1988-06-01,Web Developer III,Entertainment,Mass Customer,N,Yes,12.0,32,32 Hagan Junction,2570,NSW,Australia,9
12036,15923,14,1715,2017-09-19,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,0110-03-10 00:00:00,Cobb,Schrinel,Male,41,1988-06-01,Web Developer III,Entertainment,Mass Customer,N,Yes,12.0,32,32 Hagan Junction,2570,NSW,Australia,9
12037,7510,50,1055,2017-04-30,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,0104-02-18 00:00:00,Danell,Rose,Female,30,1988-06-08,Data Coordiator,Manufacturing,Mass Customer,N,No,12.0,32,2330 Huxley Crossing,2570,NSW,Australia,10
12038,17548,30,1055,2017-06-07,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,0092-11-10 00:00:00,Danell,Rose,Female,30,1988-06-08,Data Coordiator,Manufacturing,Mass Customer,N,No,12.0,32,2330 Huxley Crossing,2570,NSW,Australia,10
12039,7552,89,878,2017-10-12,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,0117-03-31 00:00:00,Clarence,Silby,Male,31,1982-11-01,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,9.0,37,1 Springview Place,4800,QLD,Australia,5
12040,9087,78,878,2017-06-24,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,0104-09-10 00:00:00,Clarence,Silby,Male,31,1982-11-01,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,9.0,37,1 Springview Place,4800,QLD,Australia,5
12041,11826,1,878,2017-07-21,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,0113-12-04 00:00:00,Clarence,Silby,Male,31,1982-11-01,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,9.0,37,1 Springview Place,4800,QLD,Australia,5
12042,7581,24,954,2017-06-12,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,0092-11-10 00:00:00,Alain,Immins,Male,76,1995-02-28,VP Quality Control,Manufacturing,Mass Customer,N,Yes,7.0,25,0 Menomonie Avenue,3177,VIC,Australia,6
12043,11494,7,954,2017-06-05,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,0105-09-30 00:00:00,Alain,Immins,Male,76,1995-02-28,VP Quality Control,Manufacturing,Mass Customer,N,Yes,7.0,25,0 Menomonie Avenue,3177,VIC,Australia,6
12044,12265,94,954,2017-08-26,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,0117-03-31 00:00:00,Alain,Immins,Male,76,1995-02-28,VP Quality Control,Manufacturing,Mass Customer,N,Yes,7.0,25,0 Menomonie Avenue,3177,VIC,Australia,6
12045,18075,54,954,2017-09-08,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,0110-04-14 00:00:00,Alain,Immins,Male,76,1995-02-28,VP Quality Control,Manufacturing,Mass Customer,N,Yes,7.0,25,0 Menomonie Avenue,3177,VIC,Australia,6
12046,7596,76,2926,2017-06-29,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,0103-10-12 00:00:00,Jonie,Bickerstasse,Female,27,1963-03-20,Research Nurse,Health,High Net Worth,N,No,12.0,57,970 Randy Crossing,4005,QLD,Australia,12
12047,11935,0,2926,2017-07-31,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,0116-04-12 00:00:00,Jonie,Bickerstasse,Female,27,1963-03-20,Research Nurse,Health,High Net Worth,N,No,12.0,57,970 Randy Crossing,4005,QLD,Australia,12
12048,16193,0,2926,2017-08-09,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,0094-06-24 00:00:00,Jonie,Bickerstasse,Female,27,1963-03-20,Research Nurse,Health,High Net Worth,N,No,12.0,57,970 Randy Crossing,4005,QLD,Australia,12
12049,19309,29,2926,2017-02-04,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,0101-11-05 00:00:00,Jonie,Bickerstasse,Female,27,1963-03-20,Research Nurse,Health,High Net Worth,N,No,12.0,57,970 Randy Crossing,4005,QLD,Australia,12
12050,7601,76,1027,2017-12-06,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,0115-10-12 00:00:00,Rolando,Sherewood,Male,33,1966-10-07,Statistician I,Financial Services,Affluent Customer,N,No,18.0,53,5287 Wayridge Alley,2069,NSW,Australia,12
12051,10538,51,1027,2017-03-23,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,0113-04-12 00:00:00,Rolando,Sherewood,Male,33,1966-10-07,Statistician I,Financial Services,Affluent Customer,N,No,18.0,53,5287 Wayridge Alley,2069,NSW,Australia,12
12052,11558,97,1027,2017-11-13,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,0117-03-31 00:00:00,Rolando,Sherewood,Male,33,1966-10-07,Statistician I,Financial Services,Affluent Customer,N,No,18.0,53,5287 Wayridge Alley,2069,NSW,Australia,12
12053,16947,20,1027,2017-01-18,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,0111-05-07 00:00:00,Rolando,Sherewood,Male,33,1966-10-07,Statistician I,Financial Services,Affluent Customer,N,No,18.0,53,5287 Wayridge Alley,2069,NSW,Australia,12
12054,17242,76,1027,2017-05-03,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,0115-10-12 00:00:00,Rolando,Sherewood,Male,33,1966-10-07,Statistician I,Financial Services,Affluent Customer,N,No,18.0,53,5287 Wayridge Alley,2069,NSW,Australia,12
12055,17330,33,1027,2017-08-12,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,0093-10-12 00:00:00,Rolando,Sherewood,Male,33,1966-10-07,Statistician I,Financial Services,Affluent Customer,N,No,18.0,53,5287 Wayridge Alley,2069,NSW,Australia,12
12056,7614,7,774,2017-08-09,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,0093-10-12 00:00:00,Phelia,Perotti,Female,79,1998-11-27,Operator,Manufacturing,High Net Worth,N,No,1.0,21,0 Thompson Road,3183,VIC,Australia,8
12057,7635,25,2607,2017-06-04,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,0103-03-24 00:00:00,Laurent,Ainslee,Male,90,1992-05-08,Registered Nurse,Health,Affluent Customer,N,Yes,7.0,28,76085 Eagan Crossing,3071,VIC,Australia,10
12058,8208,80,2607,2017-06-08,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,0105-12-20 00:00:00,Laurent,Ainslee,Male,90,1992-05-08,Registered Nurse,Health,Affluent Customer,N,Yes,7.0,28,76085 Eagan Crossing,3071,VIC,Australia,10
12059,9640,8,2607,2017-12-25,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,0105-08-19 00:00:00,Laurent,Ainslee,Male,90,1992-05-08,Registered Nurse,Health,Affluent Customer,N,Yes,7.0,28,76085 Eagan Crossing,3071,VIC,Australia,10
12060,10282,33,2607,2017-03-14,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,0093-10-12 00:00:00,Laurent,Ainslee,Male,90,1992-05-08,Registered Nurse,Health,Affluent Customer,N,Yes,7.0,28,76085 Eagan Crossing,3071,VIC,Australia,10
12061,11432,52,2607,2017-12-09,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,0102-11-27 00:00:00,Laurent,Ainslee,Male,90,1992-05-08,Registered Nurse,Health,Affluent Customer,N,Yes,7.0,28,76085 Eagan Crossing,3071,VIC,Australia,10
12062,13154,27,2607,2017-01-11,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,0107-11-12 00:00:00,Laurent,Ainslee,Male,90,1992-05-08,Registered Nurse,Health,Affluent Customer,N,Yes,7.0,28,76085 Eagan Crossing,3071,VIC,Australia,10
12063,15901,6,2607,2017-02-04,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,0115-03-05 00:00:00,Laurent,Ainslee,Male,90,1992-05-08,Registered Nurse,Health,Affluent Customer,N,Yes,7.0,28,76085 Eagan Crossing,3071,VIC,Australia,10
